link,category,title,total_time,yields,ingredients,instructions,image,nutrients,dish,author
https://www.ah.nl/allerhande/recept/R-R1030756/kruidige-couscous-met-balletjes,vegetarisch,Kruidige couscous met balletjes,15,4 serving(s),olijfolie ui koriander komijn spitskool vegaballetjes,"Bereid de couscous volgens de aanwijzingen op de verpakking, maar gebruik de olie in plaats van boter.
Snipper de ui grof en snijd de koriander grof.
Verhit de olie in een hapjespan en fruit de ui 1 min. Schep de komijn erdoor. Voeg de spitskool toe en bak in 4 min. knapperig en gaar.
Verhit de olie in een koekenpan en bak de balletjes in 4 min. bruin.
Roer de couscous los met een vork. Schep door de spitskool. Breng op smaak met de chutney, koriander, peper en eventueel zout.
Schep met de balletjes op borden.",https://static.ah.nl/static/recepten/img_047681_2048x1496_JPG.jpg,"{'calories': '805 kcal', 'fatContent': '36 g vet', 'saturatedFatContent': '5 g waarvan verzadigd', 'carbohydrateContent': '83 g koolhydraten', 'proteinContent': '32 g eiwit'}",couscous,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1030744/vegetarische-curry,vegetarisch,Vegetarische curry,15,4 serving(s),bospeen zonnebloemolie wokstukjes tandoori currysaus,"Kook de rijst volgens de aanwijzingen op de verpakking.
Snijd ondertussen de wortels in schuine plakjes van 1 cm. Snijd de ui in halve ringen.
Verhit de olie in een wok en roerbak de ui 2 min. Voeg de wokstukjes toe en bak 2 min. mee. Doe de wortel erbij en roerbak 1 min. mee.
Voeg de aspergebroccoli en tandoorisaus toe. Laat de groente op laag vuur in 10 min. gaar worden. Serveer de vegetarische curry met de notenrijst.",https://static.ah.nl/static/recepten/img_047713_2048x1496_JPG.jpg,"{'calories': '540 kcal', 'fatContent': '22 g vet', 'saturatedFatContent': '4 g waarvan verzadigd', 'carbohydrateContent': '39 g koolhydraten', 'proteinContent': '7 g eiwit'}",curry,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1030700/pastinaaksoep-met-kastanjechampignons,vegetarisch,Pastinaaksoep met kastanjechampignons,20,4 serving(s),pastinaak sjalotten olijfolie knoflook groentebouillon eieren kastanjechampignons crème,"Schil de pastinaak en snijd in stukjes. Snipper de sjalot. Verhit de olie in een soeppan en fruit de sjalot en de knoflook 1 min.
Voeg de pastinaak toe en bak 2 min. mee. Schenk de bouillon erbij en breng aan de kook. Kook de pastinaak in 10 min. gaar.
Kook ondertussen de eieren in 6.5 min. bijna hard. Laat schrikken en pel ze. Snijd de champignons in kwarten.
Verhit de olie in een koekenpan en bak de champignons 4 min. op middelhoog vuur. Pers de knoflook erboven en bak 1 min. mee.
Roer ondertussen de dille door de crème fraîche. Breng op smaak met peper. Pureer de soep met de staafmixer.
Breng op smaak met peper en eventueel zout. Verdeel de soep over de kommen. Halveer de eieren en leg in de soep. Verdeel de champignons erover en schep er wat crème fraîche op.",https://static.ah.nl/static/recepten/img_047701_2048x1496_JPG.jpg,"{'calories': '405 kcal', 'fatContent': '34 g vet', 'saturatedFatContent': '12 g waarvan verzadigd', 'carbohydrateContent': '12 g koolhydraten', 'proteinContent': '11 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1030696/indiase-bruinebonensoep,vegetarisch,Indiase bruinebonensoep,20,4 serving(s),uien zonnebloemolie currypasta bonen kikkererwten blik kraanwater tomaten koriander kokosmelk,"Snipper de uien. Verhit de olie in een soeppan en fruit de ui 2 min.
Schep de currypasta erdoor. Spoel de bruine bonen en kikkererwten af in een vergiet onder koud stromend water. Voeg met het water toe aan de ui. Breng aan de kook.
Draai het vuur laag en laat de soep met de deksel op de pan 5 min. zachtjes koken.
Snijd de tomaten in kwarten en verwijder de zaadlijsten. Snijd het vruchtvlees in blokjes. Snijd de koriander grof.
Voeg de kokosmelk toe aan de soep en verwarm nog 1 min. Breng op smaak met peper. Roer de tomaat en de koriander erdoor.
Bon appétit!",https://static.ah.nl/static/recepten/img_047723_2048x1496_JPG.jpg,"{'calories': '480 kcal', 'fatContent': '23 g vet', 'saturatedFatContent': '9 g waarvan verzadigd', 'carbohydrateContent': '41 g koolhydraten', 'proteinContent': '18 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1030690/ovenfrittata-met-wintergroenten,vegetarisch,Ovenfrittata met wintergroenten,70,4 serving(s),winterpeen bieten aardappel aardappel uien kruiden zonnebloemolie scharreleieren,"Verwarm de oven voor op 200 °C.
Schil de winterpeen, bieten, zoete aardappelen en vastkokende aardappelen en snijd in blokjes van 1 cm (brunoise). Snijd de uien in partjes.
Ris de blaadjes van de takjes Italiaanse kruiden en snijd fijn. Meng met de olie.
Doe de groenten en aardappelen in de ovenschaal en schep om met de kruidenolie. Bestrooi met peper.
Bak de groenten en aardappelen ca. 30 min. in het midden van de oven. Schep halverwege om.
Klop de eieren los met peper. Neem de schaal uit de oven, laat de oven aan staan.
Schep de groenten om en schenk het ei erover. Zet de schaal terug in de oven en bak de frittata nog ca. 15 min.",https://static.ah.nl/static/recepten/img_RAM_PRD127697_2048x1496_JPG.jpg,"{'calories': '440 kcal', 'fatContent': '21 g vet', 'saturatedFatContent': '5 g waarvan verzadigd', 'carbohydrateContent': '41 g koolhydraten', 'proteinContent': '18 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R983892/marokkaanse-stamppot,vegetarisch,Marokkaanse stamppot,45,4 serving(s),flespompoen olijfolie komijn koriander chilipoeder zeezout aardappelen kikkererwten blik melk,"Verwarm de oven voor op 200 °C.
Was de pompoen. Halveer in de lengte. Verwijder de zaden en draderige binnenkant, maar laat de schil zitten.
Snijd beide helften in de breedte in plakken. Snijd de plakken in stukken.
Meng de pompoen met de olie, de komijn, koriander, chilipoeder en het zout en verdeel over een met bakpapier beklede bakplaat. Bak ca. 20 min. in de oven.
Schil ondertussen de aardappelen en snijd in gelijke stukken. Kook in water met zout in 20 min. gaar.
Giet de kikkererwten af en spoel af met water. Leg de laatste 5 min. bij de pompoen in de oven.
Verwarm de melk in een steelpan.
Giet de aardappelen af en stamp fijn met de pureestamper.
Meng de melk, olie, de pompoen en kikkererwten door de puree. Breng op smaak met komijn, peper en eventueel zout en schep om.
Lekker!",https://static.ah.nl/static/recepten/img_043906_2048x1496_JPG.jpg,"{'calories': '465 kcal', 'fatContent': '22 g vet', 'saturatedFatContent': '4 g waarvan verzadigd', 'carbohydrateContent': '51 g koolhydraten', 'proteinContent': '11 g eiwit'}",stamppot,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R983792/spinaziecurry-met-ei,vegetarisch,Spinaziecurry met ei,15,4 serving(s),koriander ui eieren olijfolie spinazie kormasaus,"Kook de rijst volgens de aan­wijzingen op de verpakking.
Snijd ondertussen de ui en de blaadjes van de koriander grof.
Kook de eieren in 8 min. hard, laat onder koud stromend water schrikken, pel en halveer ze.
Verhit de olie in een wok. Fruit de ui 1 min. Voeg de spinazie in delen toe en laat al omscheppend slinken.
Schenk de saus erbij en verwarm de curry 5 min. op laag vuur.
Verdeel de curry over de rijst. Leg de eieren erbij en bestrooi met de koriander.",https://static.ah.nl/static/recepten/img_043927_2048x1496_JPG.jpg,"{'calories': '625 kcal', 'fatContent': '27 g vet', 'saturatedFatContent': '11 g waarvan verzadigd', 'carbohydrateContent': '71 g koolhydraten', 'proteinContent': '21 g eiwit'}",curry,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R951626/pizza-hummus-en-verse-kruiden,vegetarisch,Pizza hummus en verse kruiden,30,4 serving(s),houtovenpizzabodems basilicum cherrytomaten hummus bakjes tuinkers pijnboompitten,"Verwarm de oven voor op 240 °C.
Leg de pizzabodems elk op een stuk bakpapier. Schuif 2 bodems op een bakplaat. Bak ca. 8 min. in de oven. Neem uit de oven en bak zo nog eens 2 bodems.
Snijd de blaadjes van het basilicum grof. Halveer de cherrytomaten.
Verdeel de hummus over de pizza’s en bestrooi met de tuinkers, het basilicum, de pijnboompitten en cherrytomaten. Lekker!",https://static.ah.nl/static/recepten/img_009194_2048x1496_JPG.jpg,"{'calories': '915 kcal', 'fatContent': '37 g vet', 'saturatedFatContent': '4 g waarvan verzadigd', 'carbohydrateContent': '117 g koolhydraten', 'proteinContent': '24 g eiwit'}",pizza,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R951550/zomerse-couscous-met-aubergine,vegetarisch,Zomerse couscous met aubergine,15,4 serving(s),tomatenpuree kraanwater wijn aubergines ui olijfolie basilicum,"Doe de couscous in een ruime kom. Breng de tomatenpuree met het water, wijn en het bouillontablet al roerend aan de kook in een steelpan.
Schenk over de couscous, roer door, dek af met een deksel of aluminiumfolie en laat 10 min. staan.
Snijd ondertussen de aubergine in blokjes van 1 x 1 cm (brunoise). Snipper de ui. Verhit de olie in een koekenpan en fruit de ui 1 min.
Voeg de aubergine en dragon toe en bak in 8 min. op middelhoog vuur goudbruin. Roer regelmatig.
Boen ondertussen de citroen schoon, rasp de gele schil van de citroen en pers de vrucht uit. Meng het rasp en 3 el sap met de olie tot een dressing.
Snijd de basilicumblaadjes fijn.
Roer de couscous los met een vork en schep het basilicum, auberginemengsel en de dressing erdoor. Breng op smaak met peper en eventueel zout.",https://static.ah.nl/static/recepten/img_009222_2048x1496_JPG.jpg,"{'calories': '620 kcal', 'fatContent': '27 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '67 g koolhydraten', 'proteinContent': '12 g eiwit'}",couscous,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R940666/pasta-met-gegrilde-groenten,vegetarisch,Pasta met gegrilde groenten,20,4 serving(s),gigli tomaten tastytom-trostomaten gegrilde-groentemix olijven knoflook olijfolie stuks carré,"Kook de pasta volgens de aanwijzingen op de verpakking.
Snijd ondertussen de tomaten in kwarten, verwijder de zaadlijsten en snijd het vruchtvlees in blokjes. Doe in een schaal. Laat de groentemix uitlekken, vang de olie op en voeg de groentemix en olijven toe aan de tomaten.
Verhit ondertussen de olijfolie in een koekenpan en bak de Toscaanse carrés 6 min. Keer halverwege.
Giet de pasta af. Schep samen met 3 el van de opgevangen olie om met het tomatenmengsel. Breng op smaak met peper. Serveer de Toscaanse carrés apart erbij. Lekker met wat geschaafde Parmezaanse kaas over de pasta.",https://static.ah.nl/static/recepten/img_009130_2048x1496_JPG.jpg,"{'calories': '700 kcal', 'fatContent': '35 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '76 g koolhydraten', 'proteinContent': '17 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R931368/schelpjespasta-met-aubergine,vegetarisch,Schelpjespasta met aubergine,25,4 serving(s),pijnboompitten basilicum knoflook trostomaat paprika aubergine olijfolie yoghurt chilipeper kruiden,"Rooster de pijnboompitten 3 min. in een koekenpan zonder olie of boter. Laat afkoelen op een bord.
Kook de pasta volgens de aanwijzingen op de verpakking beetgaar.
Snijd de basilicumblaadjes fijn.
Snijd de knoflook in plakjes en de tomaten in stukjes.
Snijd de aubergine en rode paprika in blokjes van 1 x 1 cm.
Verhit de olie in een hapjespan. Bak de knoflook 20 sec.
Voeg de aubergine toe en bak 3 min.
Doe de paprika erbij en bak 3 min. mee.
Voeg de tomaat toe en bak 2 min. mee.
Voeg de yoghurt, chilipeper en Italiaanse kruiden toe. Breng op smaak met peper en eventueel zout.
Schep de pasta door de saus.
Verdeel over de 4 diepe borden en strooi de pijnboompitten en het basilicum erover.",https://static.ah.nl/static/recepten/img_056575_2048x1496_JPG.jpg,"{'calories': '480 kcal', 'fatContent': '19 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '61 g koolhydraten', 'proteinContent': '14 g eiwit'}",pasta,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R931358/pittige-spaghetti-met-groenten-en-geitenkaas,vegetarisch,Pittige spaghetti met groenten en geitenkaas,30,4 serving(s),spaghetti knoflook aubergine paprika tijm olijfolie geitenkaas,"Kook de spaghetti volgens de aanwijzingen op de verpakking beetgaar.
Snijd de knoflook in plakjes. Snijd de courgette en aubergine in halve plakken. Maak de paprika schoon en snijd in repen van 1 cm breed.
Ris de blaadjes van de takjes tijm. Verhit de olie in een koekenpan en fruit de knoflook 1 min. Voeg de groenten toe en bak ze in 7 min. beetgaar.
Schep de tabasco en 2 g van de tijm (per 4 personen) door de groenten. Giet de spaghetti af en meng door de groenten.
Voeg eventueel extra tabasco naar smaak toe. Verdeel de spaghetti over diepe borden.
Verkruimel de geitenkaas erboven en bestrooi met de rest van de tijm.",https://static.ah.nl/static/recepten/img_056057_2048x1496_JPG.jpg,"{'calories': '535 kcal', 'fatContent': '24 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '59 g koolhydraten', 'proteinContent': '21 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R931330/spaghetti-met-vegagehaktsaus,vegetarisch,Spaghetti met vegagehaktsaus,50,4 serving(s),venkelknollen olijfolie spaghetti knoflook schaaltjes blikken tomaten zak rucola,,https://static.ah.nl/static/recepten/img_009065_2048x1496_JPG.jpg,"{'calories': '675 kcal', 'fatContent': '24 g vet', 'saturatedFatContent': '', 'carbohydrateContent': '71 g koolhydraten', 'proteinContent': '37 g eiwit'}",spaghetti,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R931326/andijviestamppot-met-groenteballetjes,vegetarisch,Andijviestamppot met groenteballetjes,30,4 serving(s),kg aardappelen uien boter zak andijvie schaaltjes groenteballetjes appelstroop bakje uitjes,,https://static.ah.nl/static/recepten/img_009063_2048x1496_JPG.jpg,"{'calories': '685 kcal', 'fatContent': '30 g vet', 'saturatedFatContent': '', 'carbohydrateContent': '75 g koolhydraten', 'proteinContent': '23 g eiwit'}",stamppot,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R921588/noedelsalade-met-dragondressing,vegetarisch,Noedelsalade met dragondressing,20,4 serving(s),mienestjes eieren winterpeen komkommer sjalotten ananasstukjes gembersiroop sojasaus,"Kook de mie volgens de aanwijzingen op de verpakking. Giet af en spoel koud onder stromend water.
Kook ondertussen de eieren in 8 min. hard. Laat schrikken onder koud stromend water. Pel ze en halveer in de lengte.
Schil de peen en maak er met een dunschiller linten van. Snijd de komkommer in dunne reepjes en snipper de sjalotten.
Laat de ananas uitlekken en vang het sap op. Klop een dressing van het sap, de gembersiroop, sojasaus, dragon en peper.
Schep de peen, komkommer, sjalot en ananasstukjes door de dressing.
Meng de mie door de salade. Serveer de salade in diepe borden. Leg het ei erbij. Bon appétit!",https://static.ah.nl/static/recepten/img_054985_2048x1496_JPG.jpg,"{'calories': '425 kcal', 'fatContent': '8 g vet', 'saturatedFatContent': '2 g waarvan verzadigd', 'carbohydrateContent': '66 g koolhydraten', 'proteinContent': '19 g eiwit'}",noedels,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R911252/couscous-met-vegaballetjes,vegetarisch,Couscous met vegaballetjes,15,4 serving(s),pak tuinerwten pak olijfolie blikken tomatenblokjes schaaltjes vegaballetjes,,https://static.ah.nl/static/recepten/img_008943_2048x1496_JPG.jpg,"{'calories': '690 kcal', 'fatContent': '27 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '61 g koolhydraten', 'proteinContent': '39 g eiwit'}",couscous,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R911228/sjalotten-geitenkaasquiche-met-croutons,vegetarisch,Sjalotten-geitenkaasquiche met croutons,90,4 serving(s),bakje kruidenmix olijfolie knoflook netten sjalotten basterdsuiker plakjes eieren beker slagroom geitenkaas henneneitjes sneetjes witbrood,,https://static.ah.nl/static/recepten/img_008925_2048x1496_JPG.jpg,"{'calories': '960 kcal', 'fatContent': '68 g vet', 'saturatedFatContent': '', 'carbohydrateContent': '61 g koolhydraten', 'proteinContent': '25 g eiwit'}",quiche,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R910970/voorjaarsgroentesoep-met-erwten,vegetarisch,Voorjaarsgroentesoep met erwten,20,4 serving(s),mix boerengroentensoep water doperwten roomboter eieren stuks stokbrood bieslook,"Strooi de inhoud van het zakje soep in een pan en voeg het water toe. Breng al roerend met een garde aan de kook.
Voeg de soepgroente en doperwten toe en kook de soep met de deksel schuin op de pan zachtjes 10 min. Smelt ondertussen de boter in een koekenpan. Klop de eieren los met peper en zout.
Bak van het eimengsel in 3 min. een omelet. Snijd intussen de bosui in ringetjes. Laat op een bord glijden en snijd de omelet in reepjes.
Voeg de omeletreepjes, van de bosui en peper toe aan de soep. Snijd het stokbrood in sneetjes. Bestrijk het stokbrood met de zuivelspread. Strooi er de rest van de bosui over. Serveer de soep met het stokbrood.",https://static.ah.nl/static/recepten/img_030786_2048x1496_JPG.jpg,"{'calories': '450 kcal', 'fatContent': '15 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '56 g koolhydraten', 'proteinContent': '23 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R900720/wildwestrijst,vegetarisch,Wildwestrijst,115,4 serving(s),uien bieslook pompoen blik cranberry's kraanwater,"Verwarm de oven voor op 180 ºC.
Snipper de uien en snijd de bieslook fijn.
Snijd de pompoen in parten. Verwijder de zaden en de draderige binnenkant en snijd met een scherp mes de schil eraf. Snijd in stukjes van 1 cm.
Verhit de olie in een hapjespan. Fruit de ui 1 min. Schep de rijst erdoor en bak 1 min. mee.
Voeg de bonen, cranberry's, verkruimelde bouillontabletten en het hete water toe. Breng aan de kook en laat 5 min. zachtjes doorkoken.
Vet de ovenschaal in. Schep de rijst, bonen en pompoen in de schaal. Dek af met aluminiumfolie en stoof in ca. 45 min. in het midden van de oven gaar.
Neem de schaal uit de oven, schep de bieslook erdoor en strooi er eventueel nog wat overheen. Bon appétit!",https://static.ah.nl/static/recepten/img_047726_2048x1496_JPG.jpg,"{'calories': '450 kcal', 'fatContent': '8 g vet', 'saturatedFatContent': '2 g waarvan verzadigd', 'carbohydrateContent': '78 g koolhydraten', 'proteinContent': '12 g eiwit'}",rijst,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R900672/quinoasalade-met-geitenkaas,vegetarisch,Quinoasalade met geitenkaas,30,4 serving(s),quinoa geelwortel kurkuma kraanwater limoen vierge olijfolie basilicum avocado geitenkaas alfalfa,"Doe de quinoa en geelwortel met water en wat zout in een pan. Breng aan de kook.
Kook tot de quinoa het water helemaal heeft opgenomen, dit duurt ca. 15 min. Neem van het vuur en laat iets afkoelen.
Boen ondertussen de grapefruit schoon. Snijd met een scherp mes de schil en het witte vlies van de grapefruits.
Snijd de partjes vruchtvlees los van de vliezen, zodat je het vruchtvlees er gemakkelijk met je mes tussenuit kunt wippen. Doe in een bakje.
Boen de limoen en sinaasappel schoon. Rasp de groene schil van de limoen en de oranje schil van de sinaasappel en pers de vruchten uit.
Meng het rasp en sap van beide vruchten en olie door de quinoa.
Snijd het basilicum in reepjes (houd wat blaadjes apart) en voeg toe aan de quinoa.
Schep de quinoasalade in diepe borden. Verdeel de partjes grapefruit erover.
Snijd de avocado overlangs doormidden. Verwijder de pit en schil en snijd het vruchtvlees in partjes. Leg op de salade.
Verkruimel de geitenkaas over de borden. Leg op elk bord wat basilicum en flink wat alfalfa. Besprenkel met de rest van de olie en serveer.",https://static.ah.nl/static/recepten/img_008882_2048x1496_JPG.jpg,"{'calories': '600 kcal', 'fatContent': '35 g vet', 'saturatedFatContent': '9 g waarvan verzadigd', 'carbohydrateContent': '48 g koolhydraten', 'proteinContent': '17 g eiwit'}",quinoa,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R896838/lettersoep,vegetarisch,Lettersoep,20,4 serving(s),water bleekselderij worteltjes olijfolie tomaten blaadjes basilicum peper soep,,https://static.ah.nl/static/recepten/img_008897_2048x1496_JPG.jpg,"{'calories': '235 kcal', 'fatContent': '8 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '29 g koolhydraten', 'proteinContent': '6 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R884144/oosterse-groentesoep,vegetarisch,Oosterse groentesoep,75,4 serving(s),winterpeen bosuien kraanwater cm peper bol knoflook kool kruidenbouillontabletten sojasaus taugé,"Schil de peen en snijd in stukken. Doe in een vergiet. Voeg het uiteinde en groen van de bosuitjes toe. Was het en doe in een pan met het water.
Schil de gember en snijd deze in plakjes. Snijd de bosui in ringetjes en de rode peper in de breedte doormidden.
Halveer de knoflook. Voeg met de gember en 1 helft van de peper toe aan het water in de pan en breng aan de kook. Laat op laag vuur 45 min. trekken.
Snijd ondertussen de andere helft van de rode peper in ringetjes en de witte kool in zeer dunne reepjes.
Maak een theedoek nat, wring uit en leg in het vergiet. Zet deze op een pan. Schenk de bouillon met de groente erdoor en vang de bouillon op in de pan.
Breng op smaak met de bouillontabletten en sojasaus. Voeg de kool toe en breng aan de kook. Laat de soep 5 min. koken of tot de kool beetgaar is.
Snijd de bosui in ringetjes en voeg samen met de rode peper en taugé toe. Bon appétit!",https://static.ah.nl/static/recepten/img_054980_2048x1496_JPG.jpg,"{'calories': '100 kcal', 'fatContent': '1 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '14 g koolhydraten', 'proteinContent': '6 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R884142/tomaten-groentesoep,vegetarisch,Tomaten-groentesoep,75,4 serving(s),uien winterpeen bleekselderij prei selderij kraanwater laurierblaadjes knolselderij groentebouillontabletten olijfolie tomatenpuree,"Halveer de ui. Snijd de uiteinden van de winterpeen ruim af.
Snijd de uiteinden van de bleekselderij en het uiteinde en groen van de prei af. Doe samen met de uiteinden van de winterpeen in een vergiet en spoel af.
Haal de blaadjes van de bladselderij en snijd de stengels in stukken.
Doe de groente samen met de bladselderijstengels in een ruime pan met het water, de gehalveerde ui en de laurier en breng aan de kook.
Laat op laag vuur 45 min. trekken.
Schil ondertussen de winterpeen en knolselderij. Snijd de winterpeen, bleekselderij, prei en knolselderij in stukken.
Snipper de ui en snijd de tomaten in kwarten.
Maak een theedoek nat, wring uit en leg in het vergiet. Zet deze op een pan.
Schenk de bouillon met de groente erdoor en vang de bouillon op in de pan. Breng op smaak met de bouillontabletten, peper en zout.
Verhit de olie in een soeppan en fruit de gesnipperde ui 3 min. Voeg de tomaten en de tomatenpuree toe en bak 4 min. mee.
Voeg de bouillon en de gesneden groenten toe en breng aan de kook. Laat de soep 8 min. koken. Pureer met de staafmixer.
Snijd de blaadjes van de bladselderij fijn en voeg toe.",https://static.ah.nl/static/recepten/img_029498_2048x1496_JPG.jpg,"{'calories': '200 kcal', 'fatContent': '7 g vet', 'saturatedFatContent': '1 g waarvan verzadigd', 'carbohydrateContent': '23 g koolhydraten', 'proteinContent': '6 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R882690/rodekool-wortelstamppot,vegetarisch,Rodekool-wortelstamppot,30,4 serving(s),kg aardappelen winterpeen krop rodekool olijfolie komijn kraanwater balletjes melk selderij rozijnen,"Schil de aardappelen, snijd ze in gelijke stukken en kook ze in water met zout in 20 min. gaar. Giet af.
Schil ondertussen de peen en rasp grof. Snijd de rodekool in parten, verwijder de harde kern en snijd de kool in reepjes.
Verhit de olie in een wok en roerbak de kool, peen en komijn 5 min. Draai het vuur laag, voeg het water toe en kook 5 min. Voeg de azijn toe en zet het vuur uit.
Verhit de rest van de olie in een koekenpan en bak de vegaballetjes in 8 min. bruin.
Verwarm de melk in een steelpan. Stamp de aardappelen fijn met de pureestamper of Hackit en meng de melk erdoor.
Snijd de selderij fijn. Roer het kool-peenmengsel, de selderij en rozijnen door de aardappelpuree en breng op smaak met peper en eventueel zout.
Verwarm nog 2 min. Serveer met de balletjes.",https://static.ah.nl/static/recepten/img_RAM_PRD123732_2048x1496_JPG.jpg,"{'calories': '500 kcal', 'fatContent': '14 g vet', 'saturatedFatContent': '2 g waarvan verzadigd', 'carbohydrateContent': '71 g koolhydraten', 'proteinContent': '17 g eiwit'}",stamppot,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R882658/pasta-met-knolselderij,vegetarisch,Pasta met knolselderij,35,4 serving(s),knolselderij melk laurierblaadjes olijfolie spekreepjes peterselie,"Snijd de knolselderij in blokjes van 2 x 2 cm. Doe de helft in een steelpan en voeg de melk en het laurierblaadje toe.
Schenk er zo veel water bij dat de knolselderij net onder staat en breng aan de kook. Kook op laag vuur in 20 min. gaar.
Verhit ondertussen de olie in een koekenpan en bak de rest van de knolselderij in 15 min. goudbruin en gaar. Schep regelmatig om.
Kook de spaghetti volgens de aanwijzingen op de verpakking beetgaar.
Snijd de champions in kwarten. Verhit ondertussen de olie in een andere koekenpan en bak de champignons 10 min. Schep regelmatig om.
Voeg de spekreepjes toe en bak nog 5 min.
Schep de gebakken knolselderijblokjes door het champignonmengsel en voeg de grof gesneden peterselie toe.
Verwijder het laurierblaadje uit de pan met de gekookte knolselderij. Pureer de knolselderij met al het kookvocht in de pan met de staafmixer.
Wrijf deze saus door een zeef.
Meng de pasta met de saus en de peterselie.
Serveer met het champignon-knolselderijmengsel.",https://static.ah.nl/static/recepten/img_008837_2048x1496_JPG.jpg,"{'calories': '670 kcal', 'fatContent': '27 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '64 g koolhydraten', 'proteinContent': '30 g eiwit'}",pasta,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R882646/quinoa-met-venkel-en-granaatappelpitjes,vegetarisch,Quinoa met venkel en granaatappelpitjes,35,4 serving(s),venkelknollen knoflook ui olijfolie citroen quinoa kraanwater koriander eieren bakje bieslook granaatappelpitjes,"Halveer de venkelknollen en snijd de helften in flinterdunne plakjes.
Snijd de knoflook fijn en de ui in halve ringen.
Verhit de olie in een hapjespan. Fruit de knoflook 2 min. Voeg de ui en venkel toe en bak 10 min. op middelhoog vuur. Schep regelmatig om.
Rasp ondertussen de gele schil van de schoongeboende citroen en pers de vrucht uit.
Voeg het rasp en 3 el sap, de quinoa, koriander, het water en het bouillontablet toe aan de venkel.
Breng aan de kook, doe de deksel op de pan en laat 25 min. op laag vuur stoven. Roer af en toe.
Kook ondertussen de eieren in 7 min. bijna hard. Laat schrikken onder koud stromend water en pel ze.
Snijd de bieslook fijn.
Halveer de eieren in de lengte. Neem de pan van het vuur en schep de bieslook en granaatappelpitjes erdoor. Leg de eieren op de quinoa.
Serveer direct. Bon appétit!",https://static.ah.nl/static/recepten/img_047612_2048x1496_JPG.jpg,"{'calories': '425 kcal', 'fatContent': '15 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '50 g koolhydraten', 'proteinContent': '18 g eiwit'}",quinoa,Albert Heijn
